name,index,day,middle,lower16,upper84,rep
beta0,16,16,316.0484587653615,265.1730557066773,367.50004951038716,3
beta0,17,17,316.52822047978907,268.75687818149856,365.6816571211782,3
beta0,18,18,320.9599563338298,269.6912868626321,367.70525500441295,3
beta0,19,19,322.6433369219878,274.2716326871711,371.8824304355335,3
beta0,20,20,324.060724134422,274.6716267864188,372.2243699037866,3
beta0,21,21,324.83238812017817,274.2362498312925,374.9278790039626,3
beta0,22,22,325.1416348498392,276.86226925854925,375.9739271252473,3
beta0,23,23,326.72247995227485,279.8292843821696,373.3085337593152,3
beta0,24,24,325.8593923626555,280.8120337704419,374.6382208724518,3
beta0,25,25,331.89676302928694,285.38813326888,378.1869682534577,3
beta0,26,26,337.71801793832344,295.35249328617556,387.2194357338678,3
beta0,27,27,341.4029627396159,299.1867522159149,391.1659513187386,3
beta0,28,28,342.62692084221624,300.31287582607,387.5546256175854,3
beta0,29,29,344.39131670172344,302.13291447675545,390.94516085996463,3
beta0,30,30,350.29096038995874,301.9836539371688,395.80525382523354,3
beta0,31,31,352.4584285721633,309.0760604614288,399.6150084012179,3
beta0,32,32,356.54389312334,314.3804261994262,407.3411876259194,3
beta0,33,33,360.97306301380667,317.59567571995206,410.55897651937937,3
beta0,34,34,365.0329050301576,320.6873588686869,414.30189512499277,3
beta0,35,35,369.56192875114,327.40361493731535,415.09017728506933,3
beta0,36,36,373.8475243197541,328.35822312636367,421.14409420634775,3
beta0,37,37,374.19257918720973,332.1867209837869,419.60935569990085,3
beta0,38,38,378.0072972756682,339.7215543090273,421.5517474609117,3
beta0,39,39,380.82920458403396,337.76807394279933,427.0592206896135,3
beta0,40,40,383.0059770365098,345.254387519522,430.7072720380342,3
beta0,41,41,391.3526482891153,349.13548207183067,439.0607740143187,3
beta0,42,42,398.8932689594586,349.6651789396377,447.7881852288366,3
beta0,43,43,398.6281874359453,349.6795875172332,450.2522301780893,3
beta0,44,44,397.777617813981,353.93798212264664,453.83158477602444,3
beta0,45,45,403.729939024543,361.66077937217426,459.57800729345684,3
beta0,46,46,410.2441302753449,364.88427114731627,462.58712455705194,3
beta0,47,47,414.4645090003904,364.5057884831415,469.46924630506834,3
beta0,48,48,418.908521924968,368.554807123145,475.4718542909667,3
beta0,49,49,423.19955097685175,370.10592804358475,479.32499036505476,3
beta0,50,50,425.39799549963345,371.20206422645515,486.55165099890485,3
beta0,51,51,421.77294980527154,367.4459035107174,484.8698821311019,3
alpha,1,1,2.6747741220142727,2.446939571857989,2.926278338621913,3
alpha,2,2,2.660766535551666,2.3709107600871704,2.9714731979745035,3
alpha,3,3,2.6331822055260794,2.3489378410628334,2.9918783365919714,3
alpha,4,4,2.6270111861114778,2.3120611054499247,2.990504774950362,3
alpha,5,5,2.626760863649972,2.304361526967695,2.9850065176734573,3
alpha,6,6,2.6163853163084347,2.2992927407970307,3.0161631388172467,3
alpha,7,7,2.6166330754088323,2.2983768863686516,2.9839530035317976,3
alpha,8,8,2.638866800538504,2.2642869853550582,3.022934782940537,3
alpha,9,9,2.63876017541703,2.251808086786359,3.0261830943807104,3
alpha,10,10,2.6188561430359014,2.239485891668401,3.066023616787182,3
alpha,11,11,2.5936526583293356,2.2188984284954962,3.0556139111268155,3
alpha,12,12,2.613466424984197,2.212435534224457,3.072331238851549,3
alpha,13,13,2.5885523475765626,2.2217813629358236,3.0713754867227783,3
alpha,14,14,2.5988006266079715,2.2134541227357287,3.0769625228747746,3
alpha,15,15,2.55865120149548,2.2064581803888346,3.025422912370093,3
alpha,16,16,2.539653876792011,2.1782012475636576,3.057959093322452,3
alpha,17,17,2.5138615318807407,2.1596027346251616,3.077498444641617,3
alpha,18,18,2.4969067908529516,2.142463206093316,3.081470660291164,3
alpha,19,19,2.501546885132794,2.1282625237139317,3.0522018909765465,3
alpha,20,20,2.5059926093728744,2.15594083087888,2.9960047683170927,3
alpha,21,21,2.468163725758756,2.0964987159337665,2.9825644255072024,3
alpha,22,22,2.454484516917116,2.1197387986452876,2.9604980517049735,3
alpha,23,23,2.4322676344985608,2.1024496098094696,2.9143990116085394,3
alpha,24,24,2.4274676629589402,2.072716536681947,2.8818169404235032,3
alpha,25,25,2.4006598393994905,2.0247908322723687,2.8222710768298485,3
alpha,26,26,2.372979506760892,2.018107606310045,2.7837103496264954,3
alpha,27,27,2.3816903877884124,1.9599572518429773,2.7397625197352466,3
alpha,28,28,2.3486960021111436,1.961839352250866,2.7280084254799934,3
alpha,29,29,2.3265665094386554,1.9209780267830512,2.705163989260814,3
alpha,30,30,2.30984116076166,1.9001279818333745,2.6762424222438916,3
alpha,31,31,2.3316138057875615,1.8753345189388642,2.7295784219637627,3
alpha,32,32,2.3364047340717096,1.8868050472250346,2.7122291811257493,3
alpha,33,33,2.3028411577891363,1.8541437255999487,2.697704878056668,3
alpha,34,34,2.281426818327506,1.8340211255435452,2.6936622968755817,3
alpha,35,35,2.2897526997432873,1.8191458712079993,2.676955199177524,3
alpha,36,36,2.265366674651034,1.8251001312755963,2.6599961659410094,3
alpha,37,37,2.2810606874221486,1.7847864143774177,2.6622427030051856,3
alpha,38,38,2.242127366452829,1.7825295301374697,2.641415908082191,3
alpha,39,39,2.2430708642362718,1.7273239006741952,2.649758475413953,3
alpha,40,40,2.243484418723596,1.7465293289711952,2.665958637675186,3
alpha,41,41,2.244569353731078,1.7644991958427405,2.6757129589032207,3
alpha,42,42,2.2837365421765297,1.7848612078516821,2.6749646796824043,3
alpha,43,43,2.2460314499623504,1.765943328464663,2.690070381363285,3
alpha,44,44,2.2676648477510426,1.8020787393427895,2.711112475620352,3
alpha,45,45,2.2918485531622013,1.8326174484085684,2.7587088882324524,3
alpha,46,46,2.3131670513600477,1.851811094869829,2.7622243676274283,3
alpha,47,47,2.3150830416571777,1.871515603463425,2.772054769602656,3
alpha,48,48,2.322753589175222,1.8991288266302102,2.7727941084799865,3
alpha,49,49,2.3110547249467537,1.9130046237946325,2.7627927865432658,3
alpha,50,50,2.332753890294792,1.8697877471793138,2.7987301175556922,3
alpha,51,51,2.332180194147588,1.8699269795192432,2.8133677054868955,3
rho,1,1,155.1502886345922,127.80949435408371,185.11820163561745,3
rho,2,2,155.685103595531,127.61107977222218,183.18114949668572,3
rho,3,3,154.90817596407197,127.10795271657257,183.4665059578656,3
rho,4,4,155.0626214280262,129.0780801762149,183.27988286603056,3
rho,5,5,155.2649120692588,128.60900614879924,184.5153911768228,3
rho,6,6,154.4149677549401,129.66138999112368,183.78133244419973,3
rho,7,7,155.7901381655839,127.54343866261694,184.0613935409691,3
rho,8,8,155.52901205532734,128.3900591195498,182.93342908219796,3
rho,9,9,155.82136637836453,129.8246796990416,185.20050609636027,3
rho,10,10,156.46053993945205,129.90141270419159,185.04768845191356,3
rho,11,11,156.2379208432439,129.16416652108853,186.59066223516984,3
rho,12,12,155.86448679972918,129.25649219747373,187.3081133880821,3
rho,13,13,158.29385734519082,130.1777480305676,186.6515389746318,3
rho,14,14,159.8995421530115,130.6247069211204,188.92198278458775,3
rho,15,15,160.87152543888138,132.83270499932098,190.4387292917864,3
rho,16,16,161.89704297528567,133.66272456633726,190.7644664954383,3
rho,17,17,161.41121083384667,133.73864708730156,192.19567556204396,3
rho,18,18,163.01073033875107,134.85426596402056,191.50364316750287,3
rho,19,19,162.6473098082351,135.94143606476035,192.95564545184357,3
rho,20,20,162.73112232998085,136.0714390585755,193.0785172660949,3
rho,21,21,164.19594526804119,136.77724744442867,193.5909558494382,3
rho,22,22,164.56419609103216,136.58731248410382,192.9323998855505,3
rho,23,23,165.28280184675793,137.6326215300057,195.50050341107934,3
rho,24,24,166.2218274995161,137.92755761509505,195.19012451632807,3
rho,25,25,167.05381154563986,138.6370700998434,197.2871805105729,3
rho,26,26,168.20734115434072,139.72087013856648,198.73437755421776,3
rho,27,27,166.72149118165498,139.68892136498812,197.6148595873143,3
rho,28,28,166.76175936578213,140.32054169951084,198.77775592554363,3
rho,29,29,168.2995068620823,141.5100872062167,198.0117322502662,3
rho,30,30,169.21258833958086,142.4421361185117,198.982254555509,3
rho,31,31,169.5978546331168,142.5484544415053,198.94018041805478,3
rho,32,32,170.26597154724834,144.19176943999162,198.11562541549608,3
rho,33,33,170.442246645381,145.0776269851898,200.59344502564534,3
rho,34,34,170.03222005990716,144.35442233820672,199.40040704997298,3
rho,35,35,169.98362642005313,143.8259271093924,200.3358746054837,3
rho,36,36,168.9126888087976,142.56711633753346,199.3835513801308,3
rho,37,37,168.3556473680345,142.5412848265122,199.66833392889066,3
rho,38,38,168.0149650262372,142.50224094582188,197.5630288194364,3
rho,39,39,167.88018709095417,142.19405291828758,196.758715006826,3
rho,40,40,167.2431162004708,140.85091026027777,196.91161409618107,3
rho,41,41,166.6318199940991,141.52443298435998,195.93146125882367,3
rho,42,42,165.85727093389426,139.49000043587282,198.1763893946044,3
rho,43,43,167.22571107131245,139.96100961344806,196.77183287906567,3
rho,44,44,165.80236937115336,137.99903163472118,195.68619425886425,3
rho,45,45,164.09960752359052,138.09006047253305,194.7944970216969,3
rho,46,46,163.20434962143784,135.99229733530476,195.0612747343327,3
rho,47,47,162.66913187957078,134.71614051324323,194.50850687238966,3
rho,48,48,162.37297865978587,137.00949120021463,194.76358452413686,3
rho,49,49,161.75995109031464,137.1836555067661,194.21431643834967,3
rho,50,50,161.86696829560873,135.74470146838894,192.63361656256586,3
rho,51,51,161.11617259448718,135.8034278026775,191.33574670764696,3
beta,1,1,221.2248978882048,166.96029684501238,281.7009683645658,3
beta,2,1,219.28976930296494,165.37395120585722,280.75652992703453,3
beta,3,1,217.92309567129314,164.073247078539,279.9187591944954,3
beta,4,1,217.01676394148836,163.19786746058435,279.1992597209375,3
beta,5,1,216.0093605780158,162.103168812839,278.10371613473376,3
beta,6,1,215.88608095985597,161.94153226993117,277.94757081016644,3
beta,7,1,216.26439728406902,162.42692650029016,278.41627719560154,3
beta,8,1,216.26439728406902,162.42692650029016,278.41627719560154,3
beta,9,1,217.1675543289083,163.34124888253584,279.3561274856374,3
beta,10,1,219.44215549986052,165.51289506657054,280.84709790755454,3
beta,11,1,220.6915248938287,166.535976108587,281.3877814751182,3
beta,12,1,220.4253213818384,166.34237486436382,281.2696735858596,3
beta,13,1,230.14411941146756,176.5272870182276,289.3901768974291,3
beta,14,1,229.98356103057841,176.4054561364025,289.27784874969467,3
beta,15,1,235.61631260019908,182.35038404118006,295.4903096875119,3
beta,16,1,232.56158897699137,179.10548722146052,291.87719914970666,3
beta,17,1,231.9782057262575,178.48819608789634,291.1874980748465,3
beta,18,1,232.56158897699137,179.10548722146052,291.87719914970666,3
beta,19,1,232.44479507263617,178.98185648651275,291.73912717477924,3
beta,20,1,232.6784415673775,179.22920433267484,292.0153370680079,3
beta,21,1,232.6784415673775,179.22920433267484,292.0153370680079,3
beta,22,1,232.44479507263617,178.98185648651275,291.73912717477924,3
beta,23,1,232.21138320413547,178.734853901031,291.46318092822304,3
beta,24,1,231.55316623568135,177.99591282884074,290.74170432146616,3
beta,25,2,233.47629167980824,179.3081925410054,289.6004592344569,3
beta,26,2,232.83065135072914,178.9184411622487,289.10082754664495,3
beta,27,2,232.40959413381893,178.5243583451594,288.7266866887884,3
beta,28,2,232.08442944589135,178.13114648829605,288.3508523051483,3
beta,29,2,231.70195952984395,177.60821550066996,287.83249657695393,3
beta,30,2,231.60647277626225,177.4777236149394,287.70305412743556,3
beta,31,2,231.60647277626225,177.4777236149394,287.70305412743556,3
beta,32,2,231.79749854141664,177.73880365955034,287.96199759285355,3
beta,33,2,232.69021379122916,178.78698333041717,288.9760584542207,3
beta,34,2,235.11341263223835,180.86121709172602,291.1046990607703,3
beta,35,2,240.12881256139224,186.08750266851376,295.82952729687474,3
beta,36,2,242.30010798966316,188.12226998379808,298.24900940058484,3
beta,37,2,243.76010511172922,189.86946656384288,299.5272385540853,3
beta,38,2,246.63622894017863,192.9028595399071,302.56683852987186,3
beta,39,2,251.2420574324227,197.7671570921601,305.9858993610316,3
beta,40,2,255.3239210085187,202.02614729646947,309.31158580677504,3
beta,41,2,258.4722515483224,205.2330704283774,311.6215758818946,3
beta,42,2,260.73917764010173,207.73028186702766,314.9020362453669,3
beta,43,2,261.7203242584659,208.81118683218537,316.0553218564057,3
beta,44,2,262.5565052304878,209.9626564076266,316.8979902439888,3
beta,45,2,263.4211351729114,210.8820807286503,317.7429153901262,3
beta,46,2,263.9301481137617,211.37645221624032,318.16622614507014,3
beta,47,2,263.4211351729114,210.8820807286503,317.7429153901262,3
beta,48,2,262.2774715707243,209.57039734400456,316.61685032997815,3
beta,49,3,262.1392898721042,210.4233293259244,314.7706657165799,3
beta,50,3,261.0353065034867,209.38638303599947,313.8943089571137,3
beta,51,3,262.9846594438753,211.41907458786747,315.6494716415898,3
beta,52,3,261.583308357856,209.90421585228114,314.33218161860714,3
beta,53,3,259.7228775476779,207.55672948748656,312.4391384004428,3
beta,54,3,255.71601462809673,202.59030845990785,309.4228810169285,3
beta,55,3,258.425251036594,205.68174894700724,311.04311739067595,3
beta,56,3,259.58608979251045,207.36687860056907,312.2939932649861,3
beta,57,3,260.3764144621547,208.50859887000803,313.1658776183149,3
beta,58,3,263.80254170572937,212.19633081009331,316.5307335833623,3
beta,59,3,270.1576995940509,219.20455736915923,322.3775004422917,3
beta,60,3,273.22992684350004,222.24208512068242,324.92594420954185,3
beta,61,3,282.7094516683744,231.4031881351725,333.0611125747456,3
beta,62,3,298.51006469339393,247.96748638256477,346.60411508667346,3
beta,63,3,304.6737636276137,254.0731743694664,351.2564879887731,3
beta,64,3,307.4959282439796,256.57517893443656,354.1133069022852,3
beta,65,3,313.26819478740856,263.7166987378597,359.55370567569446,3
beta,66,3,327.4245080188148,278.4737851556021,373.4651542892255,3
beta,67,3,333.53930699522806,284.5556179738796,380.2176061744845,3
beta,68,3,334.77854252597166,285.86387757963007,381.5311541294248,3
beta,69,3,326.18368377898696,277.28328093436244,372.42338722141,3
beta,70,3,325.77175319076866,276.88759509289355,371.9595225052306,3
beta,71,3,328.69403726587694,279.6891099164005,374.81586002387354,3
beta,72,3,328.89472817023704,279.90516777510163,375.0065836238981,3
beta,73,4,331.821641589194,287.01142803437824,379.2793831987413,3
beta,74,4,329.329696867776,284.2221231993143,378.07454235187134,3
beta,75,4,329.0181565834318,283.81130019474784,377.5846921869744,3
beta,76,4,327.10824733634377,281.6478616046946,375.123763995736,3
beta,77,4,320.7239429757726,274.1107351243822,370.19891769711126,3
beta,78,4,315.13866437067844,268.2417366666321,363.89503580120777,3
beta,79,4,299.40951907469673,251.59169423063491,348.20724679352304,3
beta,80,4,299.72400691704183,252.11406404177833,348.64619664633307,3
beta,81,4,303.22557733388567,255.492977713152,352.4152205363505,3
beta,82,4,306.82477211527475,258.8257362518897,355.49538592531934,3
beta,83,4,310.20777275744194,261.8250013638697,358.35058288258574,3
beta,84,4,313.2870250583749,265.7248375430598,361.5225483008192,3
beta,85,4,315.55709464340015,268.70250649612325,364.328066928186,3
beta,86,4,324.1999413966133,278.4734465840318,372.41491895714836,3
beta,87,4,338.3090015029219,292.4521144035036,384.77780801737197,3
beta,88,4,344.6631420811102,297.2723293241696,391.3326626446213,3
beta,89,4,352.8369959782845,302.6256641701376,396.90257777308784,3
beta,90,4,352.6127529750565,302.49822053179207,396.6614987576577,3
beta,91,4,354.3603411274453,303.752230847621,398.82528515290215,3
beta,92,4,354.3603411274453,303.752230847621,398.82528515290215,3
beta,93,4,352.388653420011,302.37083078236833,396.4205745332967,3
beta,94,4,350.58231437481925,301.35365004347494,395.27257323441165,3
beta,95,4,353.561155975572,303.1803228792984,397.86844378648817,3
beta,96,4,351.7172145207452,301.98898463878163,395.93841233176147,3
beta,97,5,349.73303606757986,306.25200495149267,395.7451777728789,3
beta,98,5,351.0509104555833,307.32577490727067,397.00741984690995,3
beta,99,5,352.43497236301613,308.98672053120276,398.7177239257586,3
beta,100,5,355.5985198875493,312.2998973183489,402.23786023701206,3
beta,101,5,357.92329724539377,314.30491113309336,404.3553287075646,3
beta,102,5,358.27885199109085,314.7403791698064,404.83128791272674,3
beta,103,5,358.75136468203556,315.1493626354807,405.33765257476534,3
beta,104,5,360.4108379228451,316.7044549383388,407.3609261696361,3
beta,105,5,362.363965374774,317.9426725777953,409.5770775868517,3
beta,106,5,363.9457851696226,319.61475247351274,410.91106455333744,3
beta,107,5,367.0642868763524,323.1204541607778,414.04655688485917,3
beta,108,5,370.8566576479233,327.9967786997691,419.23534187728853,3
beta,109,5,376.2928307302938,331.7939370088244,422.32770672887426,3
beta,110,5,382.164147862301,337.12622374041763,426.0507018378124,3
beta,111,5,381.98957839857064,336.91890942466,425.7934189172855,3
beta,112,5,417.9733310092076,372.0211102606469,464.6273594865119,3
beta,113,5,418.18364952573575,372.2261201659205,464.81632394765035,3
beta,114,5,423.3251387433683,376.37178862455266,468.6876640439045,3
beta,115,5,423.3251387433683,376.37178862455266,468.6876640439045,3
beta,116,5,421.7444023908891,375.1152652683264,467.1246496091406,3
beta,117,5,420.69387116380005,374.27586379177535,466.53781510519354,3
beta,118,5,418.18364952573575,372.2261201659205,464.81632394765035,3
beta,119,5,414.91213295685964,368.7063505485501,461.0951667471593,3
beta,120,5,412.1608417607483,366.3155309832614,457.79053674650436,3
beta,121,6,411.52542695105603,367.63799994055995,457.2273502469866,3
beta,122,6,410.1518412604906,365.8158890594056,454.6834791576574,3
beta,123,6,409.96656064519135,365.472708425197,454.34576784274,3
beta,124,6,408.4359202883579,363.94865144161804,452.3908484421175,3
beta,125,6,406.14860133426686,361.88027348932286,450.02690323883246,3
beta,126,6,405.3546597430893,361.33316986831016,449.32241960786155,3
beta,127,6,405.3546597430893,361.33316986831016,449.32241960786155,3
beta,128,6,405.9076806749067,361.6978039110722,449.7164328746317,3
beta,129,6,406.930931644675,362.71149767315416,450.9311130369106,3
beta,130,6,409.96656064519135,365.472708425197,454.34576784274,3
beta,131,6,412.4352958184509,369.04201883271475,458.4913441822797,3
beta,132,6,414.67828691315765,371.7470883602523,462.3437672894691,3
beta,133,6,417.3206424257248,374.44670889394234,465.47752111566666,3
beta,134,6,425.86579232030994,381.9764934551948,474.5669347952927,3
beta,135,6,465.56790747184334,411.89367646167136,518.0153651484706,3
beta,136,6,470.1937995350479,416.30626723914617,523.6421534151091,3
beta,137,6,469.1766374758182,414.7523241717842,522.3632457233738,3
beta,138,6,479.7237151478774,422.5519132740039,535.4984301997965,3
beta,139,6,477.8824250826922,420.7851638670385,533.059920494583,3
beta,140,6,469.9244569388761,415.9172224031709,523.1735040220661,3
beta,141,6,466.0229420702233,412.5880298690447,518.6838503898539,3
beta,142,6,461.032243813036,408.89594932724776,513.3483944712021,3
beta,143,6,457.5066841617233,406.344252175099,509.3816140250891,3
beta,144,6,455.16635374966916,405.13559797906584,506.7541376563783,3
beta,145,7,451.2477065359417,401.4411282941213,500.93571536119924,3
beta,146,7,449.8854314273352,400.2976749312657,499.3035906074697,3
beta,147,7,447.8171575622355,398.5739633608471,497.0111165028697,3
beta,148,7,447.4941707985279,398.3149994975235,496.68448250272104,3
beta,149,7,445.67415483081083,396.81430547551025,494.7291916514829,3
beta,150,7,442.94357001092516,394.45067379014705,492.4596017296985,3
beta,151,7,442.05958042604937,393.6823197930045,491.74506135213346,3
beta,152,7,442.05958042604937,393.6823197930045,491.74506135213346,3
beta,153,7,444.2857179636877,395.7591482377117,493.6528298816631,3
beta,154,7,449.641223910126,400.06937627848896,498.9754465844323,3
beta,155,7,453.87652200266973,404.2801111546586,504.3086205337945,3
beta,156,7,461.0875191204258,409.8371264261465,513.6045299055285,3
beta,157,7,467.257026862324,414.1776431734009,521.7868742338778,3
beta,158,7,470.53360160971886,416.9356904288896,526.0242506717296,3
beta,159,7,483.6541796443887,427.3022752694757,546.1194109669752,3
beta,160,7,490.66342848385125,432.3342446647227,553.5244314580128,3
beta,161,7,495.3561181206534,435.24888163277876,560.4170150545087,3
beta,162,7,494.3428250993019,434.7516851877773,559.1894311416249,3
beta,163,7,494.3428250993019,434.7516851877773,559.1894311416249,3
beta,164,7,493.09532750185804,433.75937674012675,556.6821737077576,3
beta,165,7,490.40300032416104,432.200418070602,553.1571724848856,3
beta,166,7,487.8066191839099,430.14047553157917,550.451396832664,3
beta,167,7,484.8148487346217,428.1204351977072,547.5836563184919,3
beta,168,7,483.6541796443887,427.3022752694757,546.1194109669752,3
beta,169,8,480.7320933933926,428.1067299527038,541.3951504465537,3
beta,170,8,479.4439797571414,426.8805428760698,539.529266241423,3
beta,171,8,476.3849700630918,423.9712513231285,534.9689330876276,3
beta,172,8,474.2885334550427,421.77319388799134,531.7416975779269,3
beta,173,8,470.89342023298593,419.27091586810485,527.7777204798381,3
beta,174,8,468.1950339657134,417.53119670970045,524.562461316789,3
beta,175,8,466.9003293068928,416.33569800407054,522.2159097692492,3
beta,176,8,466.22526289255205,415.0938177457634,520.9309666983036,3
beta,177,8,465.43278550650604,414.1232070223392,519.6188455625962,3
beta,178,8,464.63793929854245,413.23806591845175,518.6394598679676,3
beta,179,8,466.9003293068928,416.33569800407054,522.2159097692492,3
beta,180,8,469.7220265824005,418.35655890444417,526.4410924210104,3
beta,181,8,471.2071995368855,419.46742257713134,528.0961415151243,3
beta,182,8,472.65602655099934,420.4539497413542,529.4764767151144,3
beta,183,8,474.0271188670416,421.5345807052713,531.3287641604775,3
beta,184,8,474.8088598538035,422.2786791185097,532.2571558816802,3
beta,185,8,477.1840374399116,424.82009553342135,536.3503197624309,3
beta,186,8,478.40804662156324,425.953198344113,538.0412138900172,3
beta,187,8,478.40804662156324,425.953198344113,538.0412138900172,3
beta,188,8,476.91150339693104,424.53695763294724,535.8641554655819,3
beta,189,8,476.1219217094914,423.68868265789536,534.5092625644822,3
beta,190,8,473.23797082576937,420.83094138251016,530.091899402903,3
beta,191,8,471.8052456950033,419.82728904535963,528.7233899975604,3
beta,192,8,467.33798608170014,416.774905017155,522.9085547692688,3
beta,193,9,462.3938470309205,410.9619255477453,509.51128593434805,3
beta,194,9,457.7763499050751,405.66888587021543,503.65786553097604,3
beta,195,9,454.3201608481556,402.76517790876227,500.37487072853133,3
beta,196,9,454.0014648121428,402.65094805524836,500.09325271422006,3
beta,197,9,446.6103942783863,397.010349357223,493.2844364422032,3
beta,198,9,439.18375987080753,392.0611299957255,484.5245455886138,3
beta,199,9,434.49179082598033,388.8504361255785,479.3911604459038,3
beta,200,9,432.3211925661042,387.21212048602285,476.696746779301,3
beta,201,9,430.6931227219533,386.154354817056,474.9156598073563,3
beta,202,9,429.65943071527323,385.3443703576092,473.35816671889916,3
beta,203,9,428.18554032486395,384.0951609700088,471.3807831256497,3
beta,204,9,426.52397347984095,381.98879839487176,468.59028404454,3
beta,205,9,426.52397347984095,381.98879839487176,468.59028404454,3
beta,206,9,427.07931292550205,382.4479230100246,469.39558017228705,3
beta,207,9,427.7924882406452,383.43356304819895,470.53586511687905,3
beta,208,9,429.9056549425474,385.57982716089475,473.70881527000716,3
beta,209,9,430.1520654550536,385.80241145695703,474.1675035513109,3
beta,210,9,429.9056549425474,385.57982716089475,473.70881527000716,3
beta,211,9,430.1520654550536,385.80241145695703,474.1675035513109,3
beta,212,9,429.2344163306967,384.9231255061819,472.7866889142777,3
beta,213,9,428.6047591471135,384.42612198632116,471.939001780618,3
beta,214,9,428.3950945138357,384.26060403583136,471.6627596713415,3
beta,215,9,427.67522749005894,383.1869151418291,470.2545626537387,3
beta,216,9,425.15123339787397,381.18605103504734,467.01588349533324,3
beta,217,10,423.9378614217403,378.8130542216271,463.25448604658806,3
beta,218,10,420.20860909270766,376.3217209588834,459.6402646553841,3
beta,219,10,416.87272440087156,372.9617307289707,457.0617881609088,3
beta,220,10,413.91918930105385,370.43257661981835,454.019266552617,3
beta,221,10,410.97652754366186,368.5742080055,450.60798580318783,3
beta,222,10,408.7637280925678,367.1436254980311,448.2487874894151,3
beta,223,10,407.2180292758083,366.39437830924425,447.1749823280534,3
beta,224,10,407.2180292758083,366.39437830924425,447.1749823280534,3
beta,225,10,409.930402317742,367.74418127912537,449.43877919125805,3
beta,226,10,414.6013606641386,370.8610724506351,454.53352737946784,3
beta,227,10,418.06726907892113,374.4722280865748,457.6818971399426,3
beta,228,10,420.49598497685116,376.553548943936,459.8974060342531,3
beta,229,10,423.9378614217403,378.8130542216271,463.25448604658806,3
beta,230,10,425.4627186368526,381.3148197708611,464.9972874576381,3
beta,231,10,426.7991604435112,383.46492634730987,466.43851255817253,3
beta,232,10,450.0855835316899,404.74611527739347,494.88469090942203,3
beta,233,10,450.34196292917846,405.01598919941426,495.1676122118522,3
beta,234,10,446.87768063813627,401.69745317909917,491.92908511377664,3
beta,235,10,446.87768063813627,401.69745317909917,491.92908511377664,3
beta,236,10,443.5416050600328,399.2288951782588,488.04596110797786,3
beta,237,10,440.93809604461853,397.9260983592136,484.4840492454025,3
beta,238,10,439.7555299258321,396.5503995036719,483.1563477170519,3
beta,239,10,438.1858238712256,394.51204294382137,481.0612397644056,3
beta,240,10,436.08537085967504,392.9504509977834,478.79974887409185,3
beta,241,11,434.6493832830632,392.59624870492684,473.0539465373816,3
beta,242,11,434.40344669926026,392.4253974053491,472.8625404243144,3
beta,243,11,433.0028596285191,391.3959085255887,471.66550795098834,3
beta,244,11,434.40344669926026,392.4253974053491,472.8625404243144,3
beta,245,11,434.15765297709453,392.23861674435994,472.6316103476846,3
beta,246,11,433.0028596285191,391.3959085255887,471.66550795098834,3
beta,247,11,433.27606198515434,391.6407044120477,471.8770263997297,3
beta,248,11,433.0028596285191,391.3959085255887,471.66550795098834,3
beta,249,11,433.0028596285191,391.3959085255887,471.66550795098834,3
beta,250,11,435.10248104043166,392.9625665130577,473.68622900252024,3
beta,251,11,437.66222243280345,395.3781476864135,476.8993969295294,3
beta,252,11,442.98050689643594,400.55014441637775,482.6680477374207,3
beta,253,11,449.30029046457287,407.8025788268713,488.44507014737627,3
beta,254,11,449.9021652525365,407.98366104267836,489.14411085855676,3
beta,255,11,451.90489942871534,409.4473046944639,492.65741245017296,3
beta,256,11,468.13514634855767,422.71290548460496,511.75730617633036,3
beta,257,11,468.61702162829937,422.91060088630405,512.0494994064129,3
beta,258,11,477.85882607942483,427.84990773778475,520.783761416823,3
beta,259,11,479.30948286972944,428.8426553751963,522.5234719459837,3
beta,260,11,480.9499881985681,429.97436592523025,524.4005752096556,3
beta,261,11,479.7895205061578,429.21559001281844,523.5040850836275,3
beta,262,11,478.7558008511427,428.48064142299665,521.7702992954187,3
beta,263,11,475.98336540649484,427.3167141327332,518.8432987940583,3
beta,264,11,473.14318253192675,425.08156408325306,516.0852338252964,3
beta,265,12,466.5419745780941,419.5173135874126,513.1038374692369,3
beta,266,12,463.10859971734243,416.40942442088135,509.754212258792,3
beta,267,12,461.5906297908185,415.57988755333406,507.9337926469236,3
beta,268,12,460.0888344269474,414.78275721071896,506.66094541120304,3
beta,269,12,458.19499126531167,413.1274235277558,504.5368038219568,3
beta,270,12,456.76745888701583,412.04537841213335,503.45224374972463,3
beta,271,12,458.19499126531167,413.1274235277558,504.5368038219568,3
beta,272,12,459.52162531779004,414.4979174605414,506.1461876709003,3
beta,273,12,462.59886964274244,416.2085133069636,509.04872200497255,3
beta,274,12,465.39739834613863,418.1944448859125,512.2513779462772,3
beta,275,12,466.98530995689714,420.26895113786685,513.5369448759892,3
beta,276,12,470.21602075872386,423.74342168764815,516.6194154112173,3
beta,277,12,475.5877958921965,427.9434802641693,523.3217509557767,3
beta,278,12,480.76711472696616,431.9458721655721,530.6805442504985,3
beta,279,12,495.849480723031,440.2798378164743,549.0745356583109,3
beta,280,12,508.37087010402547,447.4183647941121,562.3590435947696,3
beta,281,12,520.3820734772942,458.05743382117345,580.4747574369773,3
